file_name,function_name,complexity,tokens,triaged_out,model,llm_latency_s,verification_latency_s,verdict,orig_instrs,final_instrs,reduction_pct
simple_types_loop_invariant.bc,_Z14test_variable4Id32custom_divide_multiple_variable2IdEEvPT_iS2_S2_S2_S2_PKc,3,53266,True,,,,pending,71,71,0.0
simple_types_loop_invariant.bc,_Z14test_variable4Id30custom_mixed_multiple_variableIdEEvPT_iS2_S2_S2_S2_PKc,3,53264,True,,,,pending,71,71,0.0
simple_types_loop_invariant.bc,_ZN19custom_add_variableIaE8do_shiftEaa,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa19custom_add_variableIaEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_Z15tolerance_equalIaEbRT_S1_,1,52399,True,,,,pending,22,22,0.0
simple_types_loop_invariant.bc,_ZN28custom_add_multiple_variableIaE8do_shiftEaaaaa,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa28custom_add_multiple_variableIaEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_sub_variableIaE8do_shiftEaa,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa19custom_sub_variableIaEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_sub_multiple_variableIaE8do_shiftEaaaaa,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa28custom_sub_multiple_variableIaEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN24custom_multiply_variableIaE8do_shiftEaa,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa24custom_multiply_variableIaEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN33custom_multiply_multiple_variableIaE8do_shiftEaaaaa,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa33custom_multiply_multiple_variableIaEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN34custom_multiply_multiple_variable2IaE8do_shiftEaaaaa,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa34custom_multiply_multiple_variable2IaEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN22custom_divide_variableIaE8do_shiftEaa,1,52206,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa22custom_divide_variableIaEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN31custom_divide_multiple_variableIaE8do_shiftEaaaaa,1,52419,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa31custom_divide_multiple_variableIaEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN32custom_divide_multiple_variable2IaE8do_shiftEaaaaa,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa32custom_divide_multiple_variable2IaEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN30custom_mixed_multiple_variableIaE8do_shiftEaaaaa,1,52422,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa30custom_mixed_multiple_variableIaEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_andIaE8do_shiftEaa,1,52205,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa19custom_variable_andIaEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_andIaE8do_shiftEaaaaa,1,52415,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa28custom_multiple_variable_andIaEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN18custom_variable_orIaE8do_shiftEaa,1,52205,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa18custom_variable_orIaEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN27custom_multiple_variable_orIaE8do_shiftEaaaaa,1,52415,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa27custom_multiple_variable_orIaEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_xorIaE8do_shiftEaa,1,52205,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa19custom_variable_xorIaEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_xorIaE8do_shiftEaaaaa,1,52415,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIa28custom_multiple_variable_xorIaEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_add_variableIhE8do_shiftEhh,1,52209,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh19custom_add_variableIhEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_Z15tolerance_equalIhEbRT_S1_,1,52402,True,,,,pending,22,22,0.0
simple_types_loop_invariant.bc,_ZN28custom_add_multiple_variableIhE8do_shiftEhhhhh,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh28custom_add_multiple_variableIhEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_sub_variableIhE8do_shiftEhh,1,52209,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh19custom_sub_variableIhEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_sub_multiple_variableIhE8do_shiftEhhhhh,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh28custom_sub_multiple_variableIhEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN24custom_multiply_variableIhE8do_shiftEhh,1,52209,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh24custom_multiply_variableIhEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN33custom_multiply_multiple_variableIhE8do_shiftEhhhhh,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh33custom_multiply_multiple_variableIhEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN34custom_multiply_multiple_variable2IhE8do_shiftEhhhhh,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh34custom_multiply_multiple_variable2IhEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN22custom_divide_variableIhE8do_shiftEhh,1,52208,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh22custom_divide_variableIhEEvT_S2_,2,52471,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN31custom_divide_multiple_variableIhE8do_shiftEhhhhh,1,52424,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh31custom_divide_multiple_variableIhEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN32custom_divide_multiple_variable2IhE8do_shiftEhhhhh,1,52425,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh32custom_divide_multiple_variable2IhEEvT_S2_S2_S2_S2_,2,52636,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN30custom_mixed_multiple_variableIhE8do_shiftEhhhhh,1,52427,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh30custom_mixed_multiple_variableIhEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_andIhE8do_shiftEhh,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh19custom_variable_andIhEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_andIhE8do_shiftEhhhhh,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh28custom_multiple_variable_andIhEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN18custom_variable_orIhE8do_shiftEhh,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh18custom_variable_orIhEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN27custom_multiple_variable_orIhE8do_shiftEhhhhh,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh27custom_multiple_variable_orIhEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_xorIhE8do_shiftEhh,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh19custom_variable_xorIhEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_xorIhE8do_shiftEhhhhh,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIh28custom_multiple_variable_xorIhEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_add_variableIsE8do_shiftEss,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs19custom_add_variableIsEEvT_S2_,2,52467,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_Z15tolerance_equalIsEbRT_S1_,1,52399,True,,,,pending,22,22,0.0
simple_types_loop_invariant.bc,_ZN28custom_add_multiple_variableIsE8do_shiftEsssss,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs28custom_add_multiple_variableIsEEvT_S2_S2_S2_S2_,2,52631,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_sub_variableIsE8do_shiftEss,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs19custom_sub_variableIsEEvT_S2_,2,52467,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_sub_multiple_variableIsE8do_shiftEsssss,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs28custom_sub_multiple_variableIsEEvT_S2_S2_S2_S2_,2,52631,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN24custom_multiply_variableIsE8do_shiftEss,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs24custom_multiply_variableIsEEvT_S2_,2,52467,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN33custom_multiply_multiple_variableIsE8do_shiftEsssss,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs33custom_multiply_multiple_variableIsEEvT_S2_S2_S2_S2_,2,52631,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN34custom_multiply_multiple_variable2IsE8do_shiftEsssss,1,52423,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs34custom_multiply_multiple_variable2IsEEvT_S2_S2_S2_S2_,2,52632,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN22custom_divide_variableIsE8do_shiftEss,1,52206,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs22custom_divide_variableIsEEvT_S2_,2,52468,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN31custom_divide_multiple_variableIsE8do_shiftEsssss,1,52419,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs31custom_divide_multiple_variableIsEEvT_S2_S2_S2_S2_,2,52632,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN32custom_divide_multiple_variable2IsE8do_shiftEsssss,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs32custom_divide_multiple_variable2IsEEvT_S2_S2_S2_S2_,2,52633,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN30custom_mixed_multiple_variableIsE8do_shiftEsssss,1,52422,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs30custom_mixed_multiple_variableIsEEvT_S2_S2_S2_S2_,2,52632,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_andIsE8do_shiftEss,1,52205,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs19custom_variable_andIsEEvT_S2_,2,52467,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_andIsE8do_shiftEsssss,1,52415,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs28custom_multiple_variable_andIsEEvT_S2_S2_S2_S2_,2,52631,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN18custom_variable_orIsE8do_shiftEss,1,52205,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs18custom_variable_orIsEEvT_S2_,2,52467,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN27custom_multiple_variable_orIsE8do_shiftEsssss,1,52415,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs27custom_multiple_variable_orIsEEvT_S2_S2_S2_S2_,2,52631,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_xorIsE8do_shiftEss,1,52205,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs19custom_variable_xorIsEEvT_S2_,2,52467,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_xorIsE8do_shiftEsssss,1,52415,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIs28custom_multiple_variable_xorIsEEvT_S2_S2_S2_S2_,2,52631,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_add_variableItE8do_shiftEtt,1,52209,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt19custom_add_variableItEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_Z15tolerance_equalItEbRT_S1_,1,52402,True,,,,pending,22,22,0.0
simple_types_loop_invariant.bc,_ZN28custom_add_multiple_variableItE8do_shiftEttttt,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt28custom_add_multiple_variableItEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_sub_variableItE8do_shiftEtt,1,52209,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt19custom_sub_variableItEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_sub_multiple_variableItE8do_shiftEttttt,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt28custom_sub_multiple_variableItEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN24custom_multiply_variableItE8do_shiftEtt,1,52209,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt24custom_multiply_variableItEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN33custom_multiply_multiple_variableItE8do_shiftEttttt,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt33custom_multiply_multiple_variableItEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN34custom_multiply_multiple_variable2ItE8do_shiftEttttt,1,52428,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt34custom_multiply_multiple_variable2ItEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN22custom_divide_variableItE8do_shiftEtt,1,52208,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt22custom_divide_variableItEEvT_S2_,2,52470,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN31custom_divide_multiple_variableItE8do_shiftEttttt,1,52424,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt31custom_divide_multiple_variableItEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN32custom_divide_multiple_variable2ItE8do_shiftEttttt,1,52425,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt32custom_divide_multiple_variable2ItEEvT_S2_S2_S2_S2_,2,52636,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN30custom_mixed_multiple_variableItE8do_shiftEttttt,1,52427,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt30custom_mixed_multiple_variableItEEvT_S2_S2_S2_S2_,2,52635,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_andItE8do_shiftEtt,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt19custom_variable_andItEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_andItE8do_shiftEttttt,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt28custom_multiple_variable_andItEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN18custom_variable_orItE8do_shiftEtt,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt18custom_variable_orItEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN27custom_multiple_variable_orItE8do_shiftEttttt,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt27custom_multiple_variable_orItEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_xorItE8do_shiftEtt,1,52207,True,,,,pending,11,11,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt19custom_variable_xorItEEvT_S2_,2,52469,True,,,,pending,21,21,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_xorItE8do_shiftEttttt,1,52420,True,,,,pending,26,26,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIt28custom_multiple_variable_xorItEEvT_S2_S2_S2_S2_,2,52634,True,,,,pending,30,30,0.0
simple_types_loop_invariant.bc,_ZN19custom_add_variableIiE8do_shiftEii,1,52168,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi19custom_add_variableIiEEvT_S2_,2,52438,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_Z15tolerance_equalIiEbRT_S1_,1,52193,True,,,,pending,10,10,0.0
simple_types_loop_invariant.bc,_ZN28custom_add_multiple_variableIiE8do_shiftEiiiii,1,52345,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi28custom_add_multiple_variableIiEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN19custom_sub_variableIiE8do_shiftEii,1,52168,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi19custom_sub_variableIiEEvT_S2_,2,52438,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN28custom_sub_multiple_variableIiE8do_shiftEiiiii,1,52345,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi28custom_sub_multiple_variableIiEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN24custom_multiply_variableIiE8do_shiftEii,1,52168,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi24custom_multiply_variableIiEEvT_S2_,2,52438,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN33custom_multiply_multiple_variableIiE8do_shiftEiiiii,1,52345,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi33custom_multiply_multiple_variableIiEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN34custom_multiply_multiple_variable2IiE8do_shiftEiiiii,1,52345,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi34custom_multiply_multiple_variable2IiEEvT_S2_S2_S2_S2_,2,52597,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN22custom_divide_variableIiE8do_shiftEii,1,52167,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi22custom_divide_variableIiEEvT_S2_,2,52439,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN31custom_divide_multiple_variableIiE8do_shiftEiiiii,1,52341,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi31custom_divide_multiple_variableIiEEvT_S2_S2_S2_S2_,2,52597,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN32custom_divide_multiple_variable2IiE8do_shiftEiiiii,1,52342,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi32custom_divide_multiple_variable2IiEEvT_S2_S2_S2_S2_,2,52598,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN30custom_mixed_multiple_variableIiE8do_shiftEiiiii,1,52344,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi30custom_mixed_multiple_variableIiEEvT_S2_S2_S2_S2_,2,52597,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_andIiE8do_shiftEii,1,52166,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi19custom_variable_andIiEEvT_S2_,2,52438,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_andIiE8do_shiftEiiiii,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi28custom_multiple_variable_andIiEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN18custom_variable_orIiE8do_shiftEii,1,52166,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi18custom_variable_orIiEEvT_S2_,2,52438,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN27custom_multiple_variable_orIiE8do_shiftEiiiii,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi27custom_multiple_variable_orIiEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN19custom_variable_xorIiE8do_shiftEii,1,52166,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi19custom_variable_xorIiEEvT_S2_,2,52438,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN28custom_multiple_variable_xorIiE8do_shiftEiiiii,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIi28custom_multiple_variable_xorIiEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN19custom_add_variableIjE8do_shiftEjj,1,52166,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj19custom_add_variableIjEEvT_S2_,2,52436,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_Z15tolerance_equalIjEbRT_S1_,1,52193,True,,,,pending,10,10,0.0
simple_types_loop_invariant.bc,_ZN28custom_add_multiple_variableIjE8do_shiftEjjjjj,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj28custom_add_multiple_variableIjEEvT_S2_S2_S2_S2_,2,52595,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN19custom_sub_variableIjE8do_shiftEjj,1,52166,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj19custom_sub_variableIjEEvT_S2_,2,52436,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN28custom_sub_multiple_variableIjE8do_shiftEjjjjj,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj28custom_sub_multiple_variableIjEEvT_S2_S2_S2_S2_,2,52595,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN24custom_multiply_variableIjE8do_shiftEjj,1,52166,True,,,,pending,8,8,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj24custom_multiply_variableIjEEvT_S2_,2,52436,True,,,,pending,19,19,0.0
simple_types_loop_invariant.bc,_ZN33custom_multiply_multiple_variableIjE8do_shiftEjjjjj,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj33custom_multiply_multiple_variableIjEEvT_S2_S2_S2_S2_,2,52595,True,,,,pending,28,28,0.0
simple_types_loop_invariant.bc,_ZN34custom_multiply_multiple_variable2IjE8do_shiftEjjjjj,1,52337,True,,,,pending,20,20,0.0
simple_types_loop_invariant.bc,_Z26check_shifted_variable_sumIj34custom_multiply_multiple_variable2IjEEvT_S2_S2_S2_S2_,2,52596,True,,,,pending,28,28,0.0
